MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SalePrice
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1683,GasA,Ex,Y,SBrkr,2129,2872,2,Gd,9,Typ,1,TA,Attchd,1992.0,Fin,2,541,TA,TA,Y,none,none,none,285000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,876,GasA,TA,Y,SBrkr,923,923,1,TA,5,Typ,0,none,Attchd,1984.0,Unf,1,264,TA,TA,Y,none,MnPrv,none,119500
RM,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,818,GasA,TA,Y,SBrkr,818,1224,1,TA,5,Typ,0,none,Detchd,1926.0,Unf,1,210,TA,TA,N,none,none,none,115000
RL,Pave,none,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,731,GasA,Ex,Y,SBrkr,820,1343,1,TA,7,Typ,1,Gd,Detchd,1921.0,Unf,1,186,Fa,TA,Y,none,none,none,154900
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,none,none,none,none,none,0,GasA,Gd,Y,SBrkr,1124,1124,1,TA,5,Min2,1,Gd,none,0.0,none,0,0,none,none,N,none,none,none,93000
RL,Pave,none,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Wood,Gd,TA,No,LwQ,Unf,1216,GasA,Ex,Y,SBrkr,1298,2514,2,TA,8,Typ,0,none,Attchd,1990.0,Fin,2,693,TA,TA,Y,none,GdPrv,none,250000
RM,Pave,none,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1600,GasA,Ex,Y,SBrkr,1652,1652,2,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,2,482,TA,TA,Y,none,none,none,392500
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,2396,GasA,Ex,Y,SBrkr,2411,4476,3,Ex,10,Typ,2,TA,Attchd,1996.0,Fin,3,813,TA,TA,Y,Ex,MnPrv,none,745000
RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1120,GasA,Ex,Y,SBrkr,1130,1130,1,TA,5,Typ,1,Gd,Detchd,1970.0,Unf,2,720,TA,TA,Y,none,none,none,120000
RL,Grvl,none,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,Unf,1572,GasA,Gd,Y,SBrkr,1572,1572,1,TA,5,Typ,2,TA,2Types,1963.0,RFn,3,995,TA,TA,Y,none,none,none,186700
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,784,GasA,Gd,Y,SBrkr,949,1221,1,TA,7,Typ,0,none,Attchd,1965.0,Unf,1,392,TA,TA,Y,none,none,none,104900
RL,Pave,none,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,Unf,978,GasA,TA,Y,SBrkr,1014,1699,2,TA,7,Typ,0,none,CarPort,1920.0,Unf,2,420,Fa,Fa,Y,none,none,none,95000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1624,GasA,Ex,Y,SBrkr,1624,1624,2,Gd,5,Typ,1,Fa,Attchd,1994.0,RFn,3,757,TA,TA,Y,none,GdPrv,none,262000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,831,GasA,Ex,Y,SBrkr,831,1660,2,Gd,7,Typ,0,none,Attchd,2002.0,RFn,2,493,TA,TA,Y,none,none,none,195000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,994,GasA,Gd,Y,SBrkr,1028,1804,2,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,2,442,TA,TA,Y,none,none,none,189000
RL,Pave,none,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,Unf,1249,GasA,Ex,Y,SBrkr,1622,1622,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4,1356,TA,TA,Y,none,none,none,168000
FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,776,GasA,Ex,Y,SBrkr,764,1441,2,Gd,5,Typ,0,none,Detchd,1999.0,Unf,2,492,TA,TA,Y,none,none,none,174000
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,Unf,702,GasA,Gd,Y,SBrkr,842,1472,1,Gd,6,Typ,0,none,Detchd,1925.0,Unf,1,250,TA,Fa,P,none,GdWo,none,125000
RM,Pave,none,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1224,GasA,Ex,Y,SBrkr,1224,1224,2,TA,5,Typ,0,none,Attchd,1999.0,Fin,2,402,TA,TA,Y,none,none,none,165000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,663,GasA,TA,Y,SBrkr,663,1352,1,TA,7,Typ,0,none,Attchd,1969.0,Fin,1,299,TA,TA,Y,none,MnPrv,none,158000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,728,GasA,Ex,Y,SBrkr,728,1456,2,Gd,8,Typ,0,none,Attchd,2005.0,Fin,2,400,TA,TA,Y,none,none,none,176000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,879,GasA,Ex,Y,SBrkr,879,1863,2,Gd,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,660,TA,TA,Y,none,none,none,219210
RM,Pave,none,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,815,GasA,Ex,Y,SBrkr,815,1690,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1,225,TA,TA,Y,none,none,none,144000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1212,GasA,Ex,Y,SBrkr,1212,1212,2,Gd,6,Typ,0,none,Attchd,2001.0,RFn,2,573,TA,TA,Y,none,none,none,178000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1051,GasA,Gd,Y,SBrkr,1382,1382,1,TA,6,Typ,1,Po,Attchd,1974.0,Unf,2,459,TA,TA,Y,none,none,none,148000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,864,GasA,Gd,Y,SBrkr,864,864,1,TA,5,Typ,0,none,Attchd,1972.0,Unf,1,280,TA,TA,Y,none,none,Shed,116050
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,Unf,866,GasA,Ex,Y,SBrkr,866,1779,2,Gd,6,Typ,0,none,Attchd,1998.0,RFn,2,546,TA,TA,Y,none,none,none,197900
RM,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,884,GasA,Ex,Y,SBrkr,884,1348,1,TA,5,Typ,1,Fa,Detchd,1960.0,Unf,1,216,TA,TA,N,none,none,none,117000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1630,GasA,Ex,Y,SBrkr,1630,1630,2,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2,451,TA,TA,Y,none,none,none,213000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1056,GasA,Ex,Y,SBrkr,1074,1074,1,TA,6,Typ,0,none,Attchd,1975.0,RFn,2,495,TA,TA,Y,none,MnPrv,none,153500
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,BLQ,2158,GasA,Gd,Y,SBrkr,2196,2196,2,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3,701,TA,TA,Y,none,none,none,271900
RH,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1056,GasA,TA,Y,SBrkr,1056,1056,1,TA,5,Typ,0,none,Detchd,1966.0,Unf,1,384,TA,TA,Y,none,MnPrv,none,107000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1682,GasA,Ex,Y,SBrkr,1700,1700,2,Gd,7,Typ,0,none,Attchd,2003.0,RFn,2,544,TA,TA,Y,none,none,none,200000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,BLQ,931,GasA,TA,Y,SBrkr,1283,1283,1,TA,6,Typ,0,none,Detchd,1980.0,Unf,2,506,TA,TA,Y,none,none,none,140000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1660,GasA,Ex,Y,SBrkr,1660,1660,2,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,500,TA,TA,Y,none,none,none,290000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1055,GasA,Ex,Y,SBrkr,1055,1845,2,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,462,TA,TA,Y,none,GdPrv,Shed,189000
RL,Pave,none,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,Unf,559,GasA,Gd,Y,SBrkr,1080,1752,2,TA,8,Typ,0,none,Basment,1988.0,RFn,2,492,TA,TA,Y,none,none,none,164000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,672,GasA,TA,Y,SBrkr,672,672,1,TA,4,Typ,0,none,Attchd,1941.0,Unf,1,234,TA,TA,N,none,none,none,113000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,Unf,648,GasA,Ex,Y,SBrkr,960,960,0,TA,3,Typ,0,none,Attchd,1965.0,Unf,1,364,TA,TA,Y,none,none,none,145000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,925,GasA,TA,Y,SBrkr,999,999,1,TA,6,Typ,0,none,Attchd,1962.0,Unf,1,300,TA,TA,Y,none,none,none,134500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,894,GasA,TA,Y,SBrkr,894,894,1,TA,5,Typ,0,none,Detchd,1966.0,RFn,1,384,TA,TA,Y,none,MnPrv,none,125000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,none,none,none,none,none,0,GasA,TA,Y,SBrkr,1318,1902,2,TA,8,Typ,0,none,Attchd,1978.0,Unf,2,539,TA,TA,Y,none,none,none,112000
FV,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1300,GasA,Ex,Y,SBrkr,1314,1314,2,Gd,6,Typ,0,none,Attchd,2009.0,RFn,2,552,TA,TA,Y,none,none,none,229456
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,Slab,none,none,none,none,none,0,GasA,Gd,N,SBrkr,672,912,1,TA,3,Typ,0,none,none,0.0,none,0,0,none,none,N,none,none,none,80500
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,672,GasA,TA,Y,SBrkr,672,1218,1,TA,7,Typ,0,none,none,0.0,none,0,0,none,none,N,none,none,none,91500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,912,GasA,TA,Y,SBrkr,912,912,1,TA,5,Typ,0,none,Attchd,1964.0,Unf,1,288,TA,TA,Y,none,none,none,115000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,952,GasA,Ex,Y,SBrkr,1211,1211,1,TA,5,Typ,1,TA,Attchd,1968.0,Unf,1,322,TA,TA,Y,none,none,none,134000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,1040,GasA,Ex,Y,SBrkr,1168,1846,2,TA,7,Typ,1,Gd,Attchd,1949.0,Unf,1,315,TA,TA,Y,none,GdWo,none,143000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,2136,GasA,TA,N,FuseA,2136,2136,2,TA,7,Mod,0,none,Detchd,1951.0,Unf,2,528,TA,TA,Y,none,MnPrv,none,137900
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,788,GasA,Ex,Y,SBrkr,788,1490,2,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,388,TA,TA,Y,none,none,none,184000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,Unf,588,GasA,Ex,Y,SBrkr,1138,1138,1,TA,6,Typ,0,none,Attchd,1958.0,RFn,1,264,TA,TA,Y,none,MnWw,none,145000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,894,GasA,Ex,Y,SBrkr,894,1933,2,Gd,9,Typ,1,Gd,BuiltIn,2007.0,Fin,3,668,TA,TA,Y,none,none,none,214000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,912,GasA,Ex,Y,SBrkr,912,912,1,Gd,5,Typ,0,none,Detchd,1992.0,Unf,2,576,TA,TA,Y,none,none,none,147000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1702,GasA,Ex,Y,SBrkr,1702,1702,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3,1052,TA,TA,Y,none,none,none,367294
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1075,GasA,Gd,Y,SBrkr,1507,1507,2,TA,7,Maj1,0,none,Basment,1960.0,Unf,1,404,TA,TA,Y,none,GdWo,none,127000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,Rec,1361,GasA,Ex,Y,SBrkr,1361,2620,2,TA,12,Typ,1,TA,BuiltIn,1977.0,RFn,2,600,TA,TA,N,none,none,Gar2,190000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1106,GasA,TA,Y,SBrkr,1190,1190,1,TA,6,Typ,0,none,Attchd,1962.0,Unf,2,540,TA,TA,Y,none,GdWo,none,132500
RL,Pave,none,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,none,none,none,none,none,0,GasA,TA,Y,SBrkr,1224,1224,2,TA,6,Typ,0,none,CarPort,1962.0,Unf,2,462,TA,TA,Y,none,none,none,101800
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1188,GasA,Fa,Y,SBrkr,1188,1188,1,TA,6,Typ,0,none,Attchd,1959.0,RFn,2,531,TA,TA,Y,none,MnPrv,none,142000
RH,Pave,none,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,Unf,940,GasA,TA,N,FuseA,1024,1964,1,TA,7,Typ,0,none,none,0.0,none,0,0,none,none,N,none,none,none,130000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,Unf,747,GasA,Gd,Y,FuseF,892,1784,1,TA,9,Typ,0,none,Detchd,1914.0,Unf,1,180,Fa,Fa,N,none,none,none,138887
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,764,GasA,Ex,Y,SBrkr,764,1626,2,Gd,6,Typ,0,none,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,none,none,none,175500
RL,Pave,none,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847,GasA,Ex,Y,SBrkr,847,1948,2,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,434,TA,TA,Y,none,none,none,195000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1141,GasA,Ex,Y,SBrkr,1141,1141,1,TA,6,Typ,0,none,Detchd,2005.0,Unf,2,484,TA,TA,Y,none,none,none,142500
RL,Pave,none,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1476,GasA,Ex,Y,SBrkr,1484,1484,2,Ex,6,Typ,1,Gd,Attchd,2006.0,RFn,2,472,TA,TA,Y,none,none,none,265900
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,884,GasA,Ex,Y,SBrkr,884,1768,2,Gd,8,Typ,0,none,Attchd,2003.0,RFn,2,543,TA,TA,Y,none,none,none,224900
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1689,GasA,Ex,Y,SBrkr,1689,1689,2,Gd,7,Typ,0,none,Attchd,2007.0,RFn,3,954,TA,TA,Y,none,none,none,248328
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,LwQ,1053,GasA,TA,Y,SBrkr,1173,1173,2,Gd,6,Typ,2,TA,Attchd,1974.0,RFn,2,528,TA,TA,Y,none,MnPrv,none,170000
