MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SalePrice
3,1,2,0,3,0,0,0,20,1,2,0,2,7,1990,1991,3,1,6,6,2,0.0,2,4,2,2,3,2,2,5,910,1,2,1,4,1442,1442,2,2,6,6,1,4,1,1990.0,0,2,719,4,4,2,3,4,4,179900
3,1,2,2,1,0,1,0,8,2,2,0,5,7,2006,2006,1,1,12,13,2,0.0,2,4,2,0,1,3,5,5,868,1,0,1,4,887,2021,2,2,9,6,1,2,3,2006.0,1,2,422,4,4,2,3,4,4,274725
3,1,2,3,3,0,4,0,8,2,2,0,5,6,2000,2000,1,1,12,13,2,0.0,3,4,2,2,3,3,5,5,924,1,0,1,4,948,1690,2,3,7,6,1,4,1,2000.0,1,2,463,4,4,2,3,4,4,181000
3,1,2,0,3,0,4,0,16,2,2,0,2,8,2004,2005,1,1,8,8,3,42.0,2,4,2,0,3,2,2,5,1836,1,0,1,4,1836,1836,2,2,7,6,1,2,1,2004.0,0,3,862,4,4,2,3,4,4,280000
3,1,2,3,3,0,4,0,8,2,2,0,5,6,1995,1996,1,1,6,6,2,0.0,3,4,2,2,3,3,2,5,773,1,2,1,4,773,1658,2,3,8,6,1,4,1,1995.0,0,2,431,4,4,2,3,4,4,188000
3,1,2,3,3,0,4,0,14,2,2,0,5,7,1976,1976,3,1,9,10,1,660.0,3,4,1,3,3,3,0,5,803,1,4,1,4,1098,1964,2,3,8,6,1,2,1,1976.0,1,2,483,4,4,2,3,4,4,205000
3,1,2,0,3,0,0,0,12,2,2,0,2,5,1957,1957,1,1,14,15,2,0.0,3,4,1,3,3,3,2,5,816,1,4,1,0,816,816,1,3,5,6,0,5,5,1957.0,2,1,308,4,4,2,3,4,4,129900
3,1,2,3,3,0,4,0,12,2,2,0,2,5,1953,2006,1,1,13,14,2,0.0,3,4,1,3,3,3,1,5,1008,1,2,1,4,1008,1008,1,2,6,6,0,5,1,1953.0,2,1,240,4,4,2,3,4,4,134500
3,1,2,3,3,0,4,0,17,2,2,0,2,5,1954,2000,1,1,8,8,2,0.0,3,2,1,3,3,3,4,5,833,1,0,1,4,833,833,1,2,4,6,0,5,5,1955.0,2,1,326,4,4,2,3,2,4,117000
3,1,2,3,3,0,4,0,16,2,2,0,2,8,2007,2007,3,1,12,13,3,328.0,2,4,2,0,3,3,2,5,1734,1,0,1,4,1734,1734,2,0,7,6,1,2,1,2007.0,1,3,928,4,4,2,3,4,4,318000
3,1,2,3,3,0,4,0,8,2,2,0,7,8,2002,2002,3,1,12,13,2,0.0,2,4,2,2,3,3,2,5,408,1,0,1,4,779,1419,2,2,7,6,1,4,3,2002.0,0,2,527,4,4,2,3,4,4,184100
3,1,2,0,3,0,2,0,19,1,2,0,2,5,1967,2003,1,1,12,13,2,0.0,3,4,1,3,3,3,1,5,894,1,0,1,4,894,894,1,2,5,6,0,5,1,1967.0,1,2,450,4,4,2,3,4,4,130000
3,1,2,3,3,0,4,0,19,2,2,0,7,5,1958,1987,1,1,8,8,2,0.0,3,2,1,3,3,3,5,5,533,1,4,1,4,1021,1601,1,3,6,3,0,5,3,1958.0,1,1,300,4,4,2,3,4,4,140000
3,1,2,3,3,0,4,0,12,2,2,0,2,5,1959,1959,1,1,3,14,2,0.0,3,4,1,3,3,3,3,5,1040,1,4,1,0,1040,1040,1,3,6,6,0,5,1,1959.0,1,1,286,4,4,2,3,1,4,133700
4,1,2,3,0,0,4,1,9,2,2,0,2,6,1920,1950,1,1,3,3,2,0.0,3,4,0,3,3,3,5,5,1012,1,4,1,0,1012,1012,1,3,6,6,1,2,5,1920.0,2,1,308,4,4,2,3,2,4,118400
3,1,2,3,3,0,4,0,5,2,2,0,2,7,2005,2006,1,1,12,13,1,196.0,2,4,2,2,3,0,2,5,1552,1,0,1,4,1552,1552,2,2,7,6,0,5,1,2005.0,1,3,782,4,4,2,3,4,4,212900
3,1,2,0,3,0,0,0,7,2,2,0,2,4,1956,1956,1,1,0,0,2,0.0,3,4,1,3,3,3,5,5,672,1,0,1,0,960,960,1,3,5,6,0,5,2,1956.0,2,1,288,4,4,2,3,2,4,112000
3,1,2,3,3,0,4,0,7,2,2,0,2,5,1947,2008,3,1,12,13,2,0.0,3,0,1,3,3,3,5,5,698,1,0,1,4,698,698,1,3,4,6,0,5,6,0.0,3,0,0,5,5,2,3,4,4,118000
3,1,2,0,3,0,4,0,8,2,2,0,7,7,1992,1992,1,1,6,6,1,170.0,3,4,2,2,3,3,5,5,384,1,2,1,4,812,1482,2,2,7,6,1,4,1,1992.0,0,2,392,4,4,2,3,4,4,163900
3,1,2,3,3,0,4,0,12,2,2,0,2,4,1955,1955,1,1,9,10,2,0.0,3,4,1,3,3,3,5,5,1005,1,4,1,4,1005,1005,1,1,5,6,1,4,5,1977.0,2,2,672,1,1,2,3,4,4,115000
3,1,2,3,3,0,4,0,0,2,2,4,2,7,2007,2007,3,1,12,13,1,130.0,2,4,2,2,3,3,5,5,1373,1,0,1,4,1555,1555,2,2,7,6,1,4,1,2007.0,0,3,660,4,4,2,3,4,4,174000
3,1,2,2,3,0,0,0,8,2,2,0,2,7,2004,2004,3,1,12,13,2,0.0,2,4,2,2,3,0,2,5,1530,1,0,1,4,1530,1530,2,2,7,6,1,2,1,2004.0,0,3,630,4,4,2,3,4,4,259000
3,1,2,0,3,0,4,0,8,2,2,0,5,7,2004,2005,1,1,12,13,2,0.0,2,4,2,2,3,0,5,5,847,1,0,1,4,847,1959,2,2,8,6,1,2,3,2004.0,0,2,434,4,4,2,3,4,4,215000
4,1,0,3,3,0,4,0,17,2,2,2,6,5,1980,1980,1,1,8,8,1,180.0,3,4,1,2,3,1,2,5,936,1,4,1,4,936,936,1,3,4,6,0,5,5,1980.0,2,2,672,4,4,2,3,4,4,140000
3,1,2,3,3,0,4,0,18,2,2,0,0,4,1928,1950,1,1,14,10,2,0.0,3,4,0,3,3,3,1,5,1122,1,4,1,4,1328,1981,2,2,7,3,2,4,5,1981.0,2,2,576,4,4,2,3,2,4,135000
3,1,2,3,3,0,4,0,11,2,2,0,2,5,1991,1992,1,1,6,6,2,0.0,3,4,2,2,3,2,1,5,974,1,4,1,4,974,974,1,3,5,6,0,5,6,0.0,3,0,0,5,5,2,3,2,4,93500
4,1,2,3,3,0,4,0,17,2,2,0,5,6,1880,1950,1,1,13,14,2,0.0,3,4,0,3,3,2,5,5,1008,2,4,1,4,1178,2210,2,1,8,6,0,5,5,1930.0,2,1,205,1,4,0,3,4,4,117500
3,1,2,0,3,0,4,0,20,2,2,0,5,8,1995,1995,1,1,12,13,2,0.0,2,4,2,2,3,3,2,5,1128,1,0,1,4,1142,2020,2,2,8,6,1,4,1,1995.0,1,2,466,4,4,2,3,4,4,239500
3,1,2,0,1,0,4,0,8,2,2,0,5,6,1997,1997,1,1,12,13,2,0.0,3,4,2,2,3,0,5,5,916,1,2,1,4,916,1600,2,3,7,6,1,4,1,1997.0,0,2,460,4,4,2,3,4,4,169000
4,1,2,3,3,0,0,0,3,2,2,0,2,6,1926,1950,1,1,13,14,2,0.0,3,4,0,3,3,3,5,5,960,1,4,0,4,986,986,1,3,5,6,1,2,5,1926.0,2,1,180,4,4,2,3,4,4,102000
3,1,2,3,3,0,4,0,12,2,2,0,0,6,1950,1950,1,1,12,13,2,0.0,3,4,1,3,3,3,1,5,1032,1,4,1,0,1032,1252,1,3,6,6,0,5,1,1950.0,2,1,288,4,4,2,3,4,4,119000
3,1,2,3,3,0,4,0,19,1,2,0,0,5,1875,1996,1,1,12,13,2,0.0,3,2,1,3,3,3,5,5,780,1,2,0,4,780,1020,1,3,6,6,0,5,6,0.0,3,0,0,5,5,0,3,4,4,94000
3,1,2,0,3,0,4,1,11,2,2,0,2,6,1977,1977,1,1,9,7,2,0.0,3,4,2,3,3,1,0,5,1567,1,4,1,4,1567,1567,2,2,5,6,2,4,1,1977.0,1,2,714,4,4,2,3,4,4,196000
3,1,2,0,3,0,4,0,3,2,2,0,2,5,1920,1950,1,1,11,12,2,0.0,3,1,0,3,3,3,1,5,915,1,4,1,4,1167,1167,1,3,6,0,1,2,5,1972.0,2,2,495,4,4,2,3,4,4,144000
3,1,2,3,3,0,0,0,12,2,2,0,2,5,1951,1951,1,1,6,6,2,0.0,3,4,1,3,3,2,0,5,952,1,4,1,4,952,952,1,3,4,6,0,5,5,1988.0,2,2,840,4,4,2,3,4,4,139000
3,1,2,0,3,0,1,0,14,4,2,0,5,5,1976,1976,1,1,9,10,1,44.0,3,2,1,3,3,3,0,5,780,1,0,1,4,1088,1868,2,2,9,6,1,4,1,1976.0,2,2,484,4,4,2,3,4,4,197500
3,1,2,3,3,0,4,0,5,2,2,0,5,8,2006,2007,3,1,12,13,3,340.0,2,4,2,0,3,1,2,5,1466,1,0,1,4,1466,2828,3,2,11,6,1,4,3,2006.0,1,3,1052,4,4,2,3,4,4,424870
3,1,2,3,3,0,4,0,19,2,2,0,2,5,1959,1959,1,1,13,10,2,0.0,3,4,1,3,3,3,2,5,1006,1,4,1,4,1006,1006,1,3,5,6,0,5,6,0.0,3,0,0,5,5,2,3,4,4,80000
3,1,2,3,3,0,4,0,7,2,2,1,0,4,1941,1950,1,1,8,8,2,0.0,3,1,0,2,3,3,1,5,672,3,1,0,0,672,924,1,1,5,6,0,5,5,1941.0,2,1,280,4,4,2,3,2,4,80000
4,1,2,3,3,0,4,0,3,2,2,0,0,5,1928,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,5,5,1042,1,0,1,4,1042,1576,1,3,8,6,1,2,5,1928.0,2,1,225,4,4,2,3,4,4,149000
3,1,2,3,3,0,4,0,20,2,2,0,2,6,1985,1985,1,1,13,15,1,85.0,2,4,1,2,3,3,2,5,1298,1,4,1,4,1298,1298,2,2,5,6,1,4,1,1985.0,2,2,403,4,4,2,3,4,4,180000
3,1,2,3,0,0,4,0,6,2,2,0,5,7,1941,1950,1,1,8,8,2,0.0,3,4,1,3,3,3,4,5,704,1,0,1,4,860,1564,1,1,7,6,1,2,1,1941.0,2,1,234,4,4,2,3,4,4,174500
4,1,2,3,3,0,4,0,17,2,2,0,0,7,1926,1950,1,1,13,14,2,0.0,3,4,2,3,3,3,5,5,572,1,4,1,4,572,1111,1,3,5,6,1,2,5,1982.0,2,1,288,4,4,2,3,4,4,116900
4,1,2,3,3,0,4,0,17,0,2,0,5,7,1920,1988,3,1,12,13,2,0.0,3,2,2,3,3,3,0,5,650,1,0,1,4,832,1482,1,3,7,6,0,5,5,1930.0,2,2,324,4,4,2,3,4,4,143000
3,1,2,0,3,0,4,0,12,2,2,0,2,6,1950,1950,1,1,3,3,2,0.0,3,4,1,3,3,3,5,5,932,1,0,1,0,932,932,1,2,4,6,1,2,1,1950.0,2,1,306,4,4,2,3,0,4,124000
3,1,2,3,3,0,4,0,7,2,2,0,2,5,1959,1959,1,1,6,10,1,132.0,3,4,1,3,3,3,1,5,1466,1,4,1,4,1466,1466,1,1,6,6,2,2,1,1959.0,0,2,528,4,4,2,3,4,4,149900
3,1,2,0,3,0,4,0,6,2,2,0,2,6,1956,2004,1,1,10,11,2,0.0,3,4,2,3,3,3,0,2,1073,1,0,1,4,1811,1811,1,0,6,6,1,2,1,1956.0,0,2,470,4,4,2,3,4,4,230000
4,1,2,3,3,0,0,0,9,2,2,0,2,6,1930,2007,1,1,13,14,2,0.0,2,2,0,3,3,0,0,5,816,1,0,1,4,816,816,1,3,5,6,0,5,5,2002.0,2,1,432,4,4,2,3,4,4,120500
3,1,2,0,3,0,4,0,12,2,2,0,5,7,1965,1988,1,1,12,13,3,288.0,3,4,1,3,3,1,0,5,864,1,4,1,4,902,1820,1,2,8,6,2,2,1,1965.0,2,2,492,4,4,2,3,0,4,201800
3,1,2,0,3,0,0,0,24,2,2,0,2,5,1976,2004,1,1,9,10,2,0.0,2,2,1,2,3,1,0,5,1437,1,4,1,4,1437,1437,2,2,6,6,1,1,1,1976.0,1,2,528,4,4,2,3,4,4,218000
3,1,2,3,3,0,4,0,12,2,2,0,7,5,1965,1999,1,1,3,3,2,0.0,3,2,2,3,3,1,0,5,1219,1,2,1,4,1265,1265,2,2,6,6,1,2,1,1965.0,1,2,502,4,4,2,3,2,4,179900
3,1,2,0,3,0,4,0,16,2,2,3,2,7,2007,2008,1,1,12,13,3,166.0,2,4,2,2,3,3,2,5,1314,1,0,1,4,1314,1314,2,2,6,6,1,2,1,2008.0,1,2,626,4,4,2,3,4,4,230000
3,1,2,3,3,0,2,0,21,1,2,0,2,8,2007,2008,1,1,12,13,3,186.0,2,4,2,2,3,3,5,5,1580,1,0,1,4,1580,1580,2,2,7,6,0,5,1,2008.0,1,3,830,4,4,2,3,4,4,235128
3,1,2,3,3,0,4,0,14,2,2,0,5,6,1974,1974,3,1,6,6,1,270.0,2,4,1,3,3,3,0,5,901,1,4,1,4,943,1876,2,2,8,6,1,4,1,1974.0,1,2,540,2,4,2,3,4,4,185000
3,1,2,3,3,0,4,0,13,2,2,3,5,6,1978,1978,1,1,9,2,2,0.0,3,4,1,2,3,3,0,5,855,1,1,1,4,855,1456,2,3,7,6,1,4,1,1978.0,2,2,440,4,4,2,3,4,4,146000
3,1,2,0,2,0,1,0,6,4,2,0,2,6,1954,2006,3,1,6,6,1,72.0,2,4,1,3,3,3,1,5,1296,1,0,1,4,1640,1640,1,2,7,6,1,2,5,1993.0,2,2,924,4,4,2,3,4,4,224000
3,1,2,3,3,0,4,0,19,2,2,0,2,5,1968,1968,1,1,12,13,2,0.0,3,4,1,2,3,3,1,5,894,1,2,1,4,894,894,1,3,5,6,1,3,1,1968.0,0,2,450,4,4,2,3,4,4,129000
3,1,2,3,3,0,4,0,19,1,2,2,6,4,1969,1969,1,1,9,10,2,0.0,3,4,1,2,3,0,2,5,1198,1,4,1,4,1258,1258,0,3,6,6,0,5,4,1969.0,2,2,400,1,4,2,3,4,4,108959
3,1,2,0,3,0,2,0,24,1,2,0,7,5,1978,1978,1,1,9,10,2,0.0,3,4,2,2,3,1,0,4,1360,1,0,1,4,1432,1432,1,2,5,6,1,4,1,1978.0,2,2,588,4,4,2,3,4,4,194000
3,1,2,0,3,0,4,0,16,2,2,0,2,7,2009,2009,1,1,12,13,3,268.0,2,4,2,2,3,3,5,5,1502,1,0,1,4,1502,1502,2,2,7,6,0,5,1,2009.0,1,2,644,4,4,2,3,4,4,233170
3,1,2,0,3,0,0,0,5,2,2,0,2,8,2008,2008,1,1,12,13,3,72.0,2,4,2,2,3,0,5,5,1694,1,0,1,4,1694,1694,2,2,7,6,0,5,1,2008.0,1,3,776,4,4,2,3,4,4,245350
3,1,2,0,3,0,4,0,8,6,2,0,5,6,2000,2000,1,1,12,13,2,0.0,3,4,2,2,3,3,2,5,959,1,0,1,4,959,1671,2,3,7,6,1,4,1,2000.0,0,2,472,4,4,2,3,4,4,173000
3,1,2,3,3,0,0,0,7,2,2,0,5,6,1935,1986,3,1,11,12,2,0.0,3,4,1,3,3,3,4,5,1127,1,0,1,4,1236,2108,2,2,7,6,2,4,2,1935.0,2,2,540,4,4,2,3,4,4,235000
3,1,2,0,3,0,1,0,15,2,2,0,5,10,1995,1996,3,1,6,6,1,1378.0,2,2,2,0,3,1,2,5,1930,1,0,1,4,1831,3627,3,2,10,6,1,4,1,1995.0,0,3,807,4,4,2,3,4,4,625000
3,1,2,3,3,0,4,0,11,2,2,0,7,6,1977,1977,1,1,9,10,2,0.0,3,4,1,3,3,0,0,5,1096,1,4,1,4,1118,1118,1,3,6,6,1,3,1,1977.0,0,1,358,4,4,2,2,0,4,171000
3,1,2,3,3,0,4,0,12,2,2,0,2,6,1958,1958,3,1,8,8,2,0.0,3,4,1,3,3,3,0,5,1261,1,0,1,4,1261,1261,1,3,6,6,1,4,1,1958.0,1,2,433,4,4,2,3,4,2,163000
1,1,1,0,3,0,4,0,21,2,2,4,5,7,2006,2007,1,1,8,8,2,0.0,2,4,2,2,3,3,5,5,625,1,0,1,4,625,1250,2,2,5,6,0,5,5,2006.0,0,2,625,4,4,2,3,4,4,171900
3,1,2,0,0,0,4,0,4,2,2,0,0,5,1946,1994,1,1,8,8,2,0.0,3,4,1,3,3,3,4,1,1598,1,4,1,4,1636,3086,3,0,12,0,1,2,6,0.0,3,0,0,5,5,2,3,2,4,200500
3,1,2,0,3,0,4,0,6,2,2,0,5,6,1932,1950,1,1,13,14,2,0.0,3,4,0,2,3,3,4,5,952,1,4,1,4,1170,2345,2,3,9,6,1,2,5,1932.0,2,2,360,4,4,2,3,4,4,239000
3,1,2,3,3,0,4,0,15,2,2,0,0,8,1992,2000,3,1,6,6,1,337.0,2,4,2,2,3,3,2,5,1683,1,0,1,4,2129,2872,2,2,9,6,1,4,1,1992.0,0,2,541,4,4,2,3,4,4,285000
3,1,2,0,3,0,1,0,11,2,2,0,2,5,1984,1985,1,1,6,10,2,0.0,3,4,1,3,3,3,0,5,876,1,4,1,4,923,923,1,3,5,6,0,5,1,1984.0,2,1,264,4,4,2,3,2,4,119500
4,1,0,3,0,0,4,0,17,0,2,0,0,6,1926,2004,1,1,8,8,2,0.0,3,4,1,3,3,3,4,5,818,1,4,1,4,818,1224,1,3,5,6,0,5,5,1926.0,2,1,210,4,4,0,3,4,4,115000
3,1,2,0,3,0,2,0,6,2,2,0,0,5,1921,1950,1,1,13,14,2,0.0,3,4,0,3,3,3,5,5,731,1,0,1,4,820,1343,1,3,7,6,1,2,5,1921.0,2,1,186,1,4,2,3,4,4,154900
3,1,2,3,3,0,0,0,7,2,2,0,2,5,1954,1954,1,1,13,14,2,0.0,3,4,3,4,4,4,6,6,0,1,2,1,4,1124,1124,1,3,5,3,1,2,6,0.0,3,0,0,5,5,0,3,4,4,93000
3,1,2,1,3,0,0,0,23,2,2,0,5,7,1990,1991,1,1,8,8,2,0.0,3,4,5,2,3,3,3,5,1216,1,0,1,4,1298,2514,2,3,8,6,0,5,1,1990.0,0,2,693,4,4,2,3,0,4,250000
4,1,2,0,1,0,4,1,6,2,2,4,2,8,2008,2008,3,1,5,5,3,186.0,0,4,2,0,3,1,2,5,1600,1,0,1,4,1652,1652,2,2,5,6,1,2,1,2008.0,0,2,482,4,4,2,3,4,4,392500
3,1,2,0,3,0,0,0,15,2,2,0,5,10,1996,1996,3,1,13,7,2,0.0,2,4,2,0,3,0,2,5,2396,1,0,1,4,2411,4476,3,0,10,6,2,4,1,1996.0,0,3,813,4,4,2,0,2,4,745000
3,1,0,3,3,0,4,0,17,2,2,0,2,5,1920,1950,3,1,11,12,2,0.0,3,4,0,3,3,3,4,5,1120,1,0,1,4,1130,1130,1,3,5,6,1,2,5,1970.0,2,2,720,4,4,2,3,4,4,120000
3,0,2,3,3,0,4,1,23,2,2,0,2,5,1963,1963,3,1,8,8,1,226.0,3,4,1,3,3,1,4,5,1572,1,2,1,4,1572,1572,1,3,5,6,2,4,0,1963.0,1,3,995,4,4,2,3,4,4,186700
3,1,2,3,3,0,4,0,7,2,2,0,0,5,1924,1950,1,1,0,0,2,0.0,3,2,0,3,3,3,1,5,784,1,2,1,4,949,1221,1,3,7,6,0,5,1,1965.0,2,1,392,4,4,2,3,4,4,104900
3,1,2,0,0,0,0,1,17,0,0,1,5,3,1900,1970,1,1,6,6,2,0.0,3,4,1,1,3,2,1,5,978,1,4,1,4,1014,1699,2,3,7,6,0,5,4,1920.0,2,2,420,1,1,2,3,4,4,95000
3,1,2,3,3,0,0,0,15,2,2,0,2,8,1994,1995,1,1,7,7,2,0.0,2,4,2,2,3,3,2,5,1624,1,0,1,4,1624,1624,2,2,5,6,1,1,1,1994.0,1,3,757,4,4,2,3,0,4,262000
3,1,2,0,3,0,4,0,5,2,2,0,5,7,2002,2002,1,1,12,13,1,95.0,2,4,2,2,3,3,5,5,831,1,0,1,4,831,1660,2,2,7,6,0,5,1,2002.0,1,2,493,4,4,2,3,4,4,195000
3,1,2,3,3,0,4,0,8,2,2,0,5,7,1999,1999,1,1,12,13,2,0.0,3,4,2,3,3,3,5,5,994,1,2,1,4,1028,1804,2,2,7,6,1,4,1,1999.0,0,2,442,4,4,2,3,4,4,189000
3,1,2,3,2,0,4,1,11,2,2,1,2,4,1961,1975,1,1,8,8,3,149.0,3,2,1,3,3,0,1,5,1249,1,0,1,4,1622,1622,1,3,7,6,1,4,0,1975.0,0,4,1356,4,4,2,3,4,4,168000
1,1,1,3,3,0,4,0,21,2,2,3,5,8,1999,2000,1,1,8,8,1,456.0,2,4,2,2,3,3,5,5,776,1,0,1,4,764,1441,2,2,5,6,0,5,5,1999.0,2,2,492,4,4,2,3,4,4,174000
4,1,0,3,3,0,4,0,17,2,2,0,0,5,1925,1994,2,1,12,13,2,0.0,3,4,2,3,3,2,5,5,702,1,2,1,4,842,1472,1,2,6,6,0,5,5,1925.0,2,1,250,4,1,1,3,1,4,125000
4,1,2,3,3,0,2,0,11,2,2,4,2,6,1999,1999,3,1,12,13,1,425.0,3,4,2,0,3,3,2,5,1224,1,0,1,4,1224,1224,2,3,5,6,0,5,1,1999.0,0,2,402,4,4,2,3,4,4,165000
3,1,2,3,3,0,0,0,19,2,2,0,5,6,1969,1969,1,1,6,6,3,143.0,3,4,1,3,3,3,0,5,663,1,4,1,4,663,1352,1,3,7,6,0,5,1,1969.0,0,1,299,4,4,2,3,2,4,158000
3,1,2,0,3,0,4,0,8,2,2,0,5,6,2005,2005,1,1,12,13,2,0.0,3,4,2,2,3,3,5,5,728,1,0,1,4,728,1456,2,2,8,6,0,5,1,2005.0,0,2,400,4,4,2,3,4,4,176000
3,1,2,0,3,0,4,0,8,2,2,0,5,7,2006,2006,1,1,12,13,2,0.0,2,4,2,2,3,0,5,5,879,1,0,1,4,879,1863,2,2,9,6,1,2,3,2006.0,0,3,660,4,4,2,3,4,4,219210
4,1,2,0,0,0,0,0,17,2,2,0,4,7,1916,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,5,5,815,1,0,1,4,815,1690,1,3,7,6,1,2,5,1916.0,2,1,225,4,4,2,3,4,4,144000
3,1,2,3,3,0,4,0,5,2,2,0,2,7,2001,2001,1,1,12,13,2,0.0,2,4,2,2,3,3,5,5,1212,1,0,1,4,1212,1212,2,2,6,6,0,5,1,2001.0,1,2,573,4,4,2,3,4,4,178000
3,1,2,3,3,0,4,0,19,2,2,0,2,4,1963,1979,1,1,6,6,1,51.0,3,4,1,3,3,3,4,5,1051,1,2,1,4,1382,1382,1,3,6,6,1,3,1,1974.0,2,2,459,4,4,2,3,4,4,148000
3,1,2,3,3,0,4,0,12,2,2,0,2,4,1970,1970,1,1,8,8,2,0.0,3,4,1,3,3,3,5,5,864,1,2,1,4,864,864,1,3,5,6,0,5,1,1972.0,2,1,280,4,4,2,3,4,2,116050
3,1,2,3,3,0,0,0,5,2,2,0,5,7,1998,1998,1,1,12,13,2,0.0,3,4,2,2,3,0,5,5,866,1,0,1,4,866,1779,2,2,6,6,0,5,1,1998.0,1,2,546,4,4,2,3,4,4,197900
4,1,2,3,3,0,0,0,3,2,2,0,0,5,1925,1997,1,1,13,14,2,0.0,3,4,0,3,3,3,5,5,884,1,0,1,4,884,1348,1,3,5,6,1,1,5,1960.0,2,1,216,4,4,0,3,4,4,117000
3,1,2,3,3,0,4,0,5,2,2,0,2,7,2000,2001,1,1,12,13,1,171.0,2,4,2,2,3,3,5,5,1630,1,0,1,4,1630,1630,2,2,6,6,1,4,1,2000.0,2,2,451,4,4,2,3,4,4,213000
3,1,2,3,3,0,4,0,14,2,2,0,2,5,1975,1975,1,1,6,6,2,0.0,3,4,1,2,3,3,0,5,1056,1,0,1,4,1074,1074,1,3,6,6,0,5,1,1975.0,1,2,495,4,4,2,3,2,4,153500
3,1,2,0,3,0,1,0,20,2,2,0,2,7,1990,1991,3,1,6,6,1,234.0,2,4,1,2,3,2,0,1,2158,1,2,1,4,2196,2196,2,2,7,6,1,4,1,1990.0,1,3,701,4,4,2,3,4,4,271900
2,1,2,3,3,0,4,0,20,2,2,0,2,4,1966,1966,1,1,6,6,2,0.0,3,4,1,3,3,3,4,5,1056,1,4,1,4,1056,1056,1,3,5,6,0,5,5,1966.0,2,1,384,4,4,2,3,2,4,107000
3,1,2,3,3,0,4,0,5,2,2,0,2,6,2003,2003,1,1,12,13,1,120.0,2,4,2,2,3,0,2,5,1682,1,0,1,4,1700,1700,2,2,7,6,0,5,1,2003.0,1,2,544,4,4,2,3,4,4,200000
3,1,2,3,3,0,4,0,12,2,2,0,2,5,1962,1980,1,1,8,8,2,0.0,3,2,1,3,3,3,4,1,931,1,4,1,4,1283,1283,1,3,6,6,0,5,5,1980.0,2,2,506,4,4,2,3,4,4,140000
3,1,2,0,3,0,1,0,21,8,2,0,2,8,2006,2006,3,1,12,13,3,420.0,2,4,2,0,3,2,2,5,1660,1,0,1,4,1660,1660,2,2,8,6,1,2,1,2006.0,1,2,500,4,4,2,3,4,4,290000
3,1,2,3,3,0,4,0,20,2,2,0,5,6,1992,1992,1,1,13,14,2,0.0,2,4,2,2,3,3,5,5,1055,1,0,1,4,1055,1845,2,2,8,6,1,4,1,1992.0,1,2,462,4,4,2,3,0,2,189000
3,1,2,0,0,0,4,1,8,2,2,0,0,8,1988,2005,1,1,13,14,2,0.0,2,4,5,2,3,0,2,5,559,1,2,1,4,1080,1752,2,3,8,6,0,5,2,1988.0,1,2,492,4,4,2,3,4,4,164000
3,1,2,3,3,0,4,0,7,2,2,0,2,4,1941,1950,3,1,8,8,2,0.0,3,4,1,3,3,3,4,5,672,1,4,1,4,672,672,1,3,4,6,0,5,1,1941.0,2,1,234,4,4,0,3,4,4,113000
3,1,2,0,3,0,1,0,19,2,2,0,7,4,1965,2001,1,1,12,13,2,0.0,3,2,1,3,1,0,2,5,648,1,0,1,4,960,960,0,3,3,6,0,5,1,1965.0,2,1,364,4,4,2,3,4,4,145000
3,1,2,0,3,0,4,0,12,2,2,0,6,5,1962,1962,1,1,8,8,2,0.0,3,4,1,3,3,0,1,5,925,1,4,1,4,999,999,1,3,6,6,0,5,1,1962.0,2,1,300,4,4,2,3,4,4,134500
3,1,2,0,3,0,4,0,19,2,2,0,2,5,1966,1966,1,1,12,13,2,0.0,3,4,1,3,3,3,4,3,894,1,4,1,4,894,894,1,3,5,6,0,5,5,1966.0,1,1,384,4,4,2,3,2,4,125000
4,1,2,3,3,0,4,0,19,5,2,2,0,6,1978,1978,1,1,12,13,2,0.0,3,4,3,4,4,4,6,6,0,1,4,1,4,1318,1902,2,3,8,6,0,5,1,1978.0,2,2,539,4,4,2,3,4,4,112000
1,1,2,3,3,0,4,0,21,2,2,0,2,8,2009,2009,1,1,5,5,3,72.0,2,4,2,2,3,2,2,5,1300,1,0,1,4,1314,1314,2,2,6,6,0,5,1,2009.0,1,2,552,4,4,2,3,4,4,229456
4,1,2,3,3,0,4,0,3,2,2,0,0,4,1947,1950,1,1,0,0,2,0.0,3,4,3,4,4,4,6,6,0,1,2,0,4,672,912,1,3,3,6,0,5,6,0.0,3,0,0,5,5,0,3,4,4,80500
